
583011,/,27390,38748
583012,/,27394,48227
583013,/,27394,20956
583014,/,27394,106222
583015,/,27394,52987
583016,/,27394,23172
583017,/,27394,24318
583018,/,27394,115019
583019,/,27394,36565
583020,/,27394,25938
583021,/,27394,26255
583022,/,27394,26832
583023,/,27394,55186
583024,/,27421,55237
583025,/,27421,42937
583026,/,27421,23173
583027,/,27421,115022
583028,/,27421,25480
583029,/,27421,121506
583030,/,27421,26258
583031,/,27421,125295
583032,/,27421,47523
583033,/,27433,50833
583034,/,27490,39811
583035,/,27530,38600
583036,/,27530,22423
583037,/,27530,98450
583038,/,27530,27528
583039,/,27531,107394
583040,/,27538,19185
583041,/,27538,22425
583042,/,27538,24330
583043,/,27538,26260
583044,/,27538,26833
583045,/,27538,128790
583046,/,27538,130451
583047,/,27571,30940
583048,/,27571,21642
583049,/,27571,22426
583050,/,27571,44173
583051,/,27571,123742
583052,/,27571,46555
583053,/,27586,27585
583054,/,27608,53344
583055,/,27608,50570
583056,/,27608,32142
583057,/,27608,99060
583058,/,27608,121523
583059,/,27623,30873
583060,/,27623,25949
583061,/,27637,21648
583062,/,27637,24334
583063,/,27637,25483
583064,/,27637,39880
583065,/,27637,37479
583066,/,27637,26460
583067,/,27637,26837
583068,/,27637,100753
583069,/,27637,54458
583070,/,27648,21651
583071,/,27648,34119
583072,/,27658,41693
583073,/,27658,32650
583074,/,27658,46135
583075,/,27658,31549
583076,/,27664,34969
583078,/,27664,23182
583079,/,27664,24347
583080,/,27664,25484
583081,/,27664,25649
583082,/,27664,25942
583083,/,27664,26132
583084,/,27664,26463
583085,/,27664,56112
583086,/,27664,100754
583087,/,27666,39075
583088,/,27666,38967
583089,/,27671,23185
583090,/,27674,40992
583091,/,27674,36881
583092,/,27674,47335
583093,/,27674,125330
583094,/,27679,22437
583095,/,27679,48220
583096,/,27681,20223
583097,/,27681,49809
583098,/,27681,21664
583099,/,27681,22438
583100,/,27681,98456
583101,/,27681,56578
583102,/,27681,25487
583103,/,27681,121530
583104,/,27681,100143
583105,/,27681,26464
583106,/,27681,33638
583107,/,27685,55911
583108,/,27685,32335
583109,/,27685,47621
583110,/,27721,99973
583111,/,27721,51590
583112,/,27721,44048
583113,/,27726,47154
583114,/,27737,20232
583115,/,27737,29215
583116,/,27737,98019
583117,/,27737,23192
583118,/,27737,115083
583119,/,27737,39262
583120,/,27737,125346
583121,/,27737,129104
583122,/,27737,58305
583123,/,27739,115085
583124,/,27739,123111
583125,/,27740,22445
583126,/,27752,32249
583127,/,27752,57067
583128,/,27752,52407
583129,/,27752,34044
583130,/,27752,41070
583131,/,27752,58008
583132,/,27752,48625
583133,/,27755,30593
583134,/,27755,54026
583135,/,27755,110165
583136,/,27755,130223
583137,/,27755,100899
583138,/,27767,106210
583139,/,27772,105024
583140,/,27772,99098
583141,/,27772,115094
583142,/,27772,119338
583143,/,27772,57858
583144,/,27772,37720
583145,/,27772,129105
583146,/,27772,27764
583147,/,27806,27805
583148,/,27811,43580
583149,/,27811,21692
583150,/,27814,21693
583151,/,27814,26843
583152,/,27838,19183
583153,/,27838,21704
583154,/,27838,22457
583155,/,27838,32041
583156,/,27838,115029
583157,/,27838,115134
583158,/,27838,44696
583159,/,27838,26470
583160,/,27838,47890
583161,/,27838,39720
583162,/,132747,27879
583163,/,27856,21714
583164,/,27856,98154
583165,/,27856,34399
583166,/,27856,25496
583167,/,27856,25951
583168,/,27856,26847
583169,/,27864,21717
583170,/,27864,22655
583171,/,27864,23199
583172,/,27864,25953
583173,/,27905,50546
583174,/,27919,26697
583175,/,27941,37500
583176,/,27941,50943
583177,/,27941,99113
583178,/,27941,55162
583179,/,27942,19530
583180,/,27942,19781
583181,/,27942,21145
583182,/,27942,22461
583183,/,27942,23203
583184,/,27942,24441
583185,/,27942,25954
583186,/,27942,45991
583187,/,27942,128599
583188,/,27942,27949
583189,/,27969,22966
583190,/,27969,24446
583191,/,27969,25955
583192,/,27978,46506
583193,/,27978,41253
583194,/,27978,129115
583195,/,27978,41293
583196,/,27994,106261
583197,/,28006,44425
583198,/,28012,19536
583199,/,28012,21730
583200,/,28012,55466
583201,/,28012,24449
583202,/,28012,26474
583204,/,28012,27804
583205,/,28012,28006
583206,/,28017,42698
583207,/,28017,21731
583208,/,28017,107437
583209,/,28017,22658
583210,/,28017,22973
583211,/,28017,34631
583212,/,28017,123135
583213,/,28017,42661
583214,/,28017,57668
583215,/,28030,37532
583216,/,28037,19364
583217,/,28037,50325
583218,/,28037,30551
583219,/,28037,31236
583220,/,28037,44668
583221,/,28037,33920
583222,/,28037,41211
583223,/,28037,57724
583224,/,28037,34833
583225,/,28037,131147
583226,/,28040,108019
583227,/,28040,39502
583228,/,28040,125398
583229,/,28072,58046
583230,/,28072,38248
583231,/,28072,105035
583232,/,28072,115177
583233,/,28072,125406
583234,/,28072,128582
583235,/,28079,36373
583236,/,28079,20329
583237,/,28079,21742
583238,/,28079,22469
583239,/,28079,29936
583240,/,28079,22979
583241,/,28079,24407
583242,/,28079,24455
583243,/,28079,37901
583244,/,28079,55708
583245,/,28079,25960
583246,/,28079,27492
583247,/,28079,43909
583248,/,28079,28072
583249,/,28095,24457
583250,/,28097,44188
583251,/,28121,125417
583252,/,28121,131581
583253,/,28121,28167
583254,/,28125,131435
583255,/,28131,47377
583256,/,28131,22471
583257,/,28131,22983
583258,/,28131,123154
583259,/,28131,55374
583260,/,28132,54060
583261,/,28132,52240
583262,/,28132,30898
583263,/,28132,26856
583264,/,28136,125422
583265,/,28183,58296
583266,/,28183,28182
583267,/,28193,20337
583268,/,28193,21757
583269,/,28193,22990
583270,/,28193,24471
583271,/,28193,26484
583272,/,28193,26857
583273,/,28193,28192
583274,/,101179,24890
583275,/,101179,99590
583276,/,28202,29889
583277,/,28202,46156
583278,/,35361,45911
583279,/,35361,41945
583280,/,35539,46991
583281,/,35539,40336
583282,/,35539,57295
583283,/,35810,21171
583284,/,35937,35000
583285,/,35937,58306
583286,/,35968,20218
583287,/,35968,98455
583288,/,35968,24350
583289,/,35968,119327
583290,/,35968,25943
583291,/,35968,45390
583292,/,35968,26838
583293,/,36226,101900
583294,/,36226,42561
583295,/,36226,107443
583296,/,36226,99118
583297,/,36226,125403
583298,/,36373,19876
583299,/,36616,123446
583300,/,36674,31854
583301,/,36924,41527
583302,/,37299,52995
583303,/,37482,39129
583304,/,103890,44141
583305,/,37618,23800
583306,/,37677,58306
583307,/,38129,119445
583308,/,38251,114385
583309,/,38272,21590
583310,/,38272,125257
583311,/,38514,31090
583312,/,38754,99276
583313,/,39023,22581
583314,/,39327,45629
583315,/,39327,125538
583316,/,39327,31806
583317,/,39728,100734
583318,/,40029,104122
583319,/,40105,40128
583320,/,40105,99054
583321,/,40410,40399
583322,/,40630,113396
583323,/,40752,124831
583324,/,40755,40386
583325,/,40755,42062
583326,/,41253,52922
583327,/,41253,41417
583328,/,41424,57044
583330,/,41551,24045
583331,/,41551,48260
583332,/,41558,121440
583333,/,41558,49160
583334,/,41566,48536
583335,/,41566,50731
583336,/,41830,105848
583337,/,41830,44141
583338,/,42199,52721
583339,/,42199,54331
583340,/,42199,57142
583341,/,42199,128523
583342,/,42230,23073
583343,/,132277,132397
583344,/,132277,132625
583345,/,132509,132448
583346,/,42861,107751
583347,/,43018,132248
583348,/,43018,21054
583349,/,43263,36562
583350,/,43679,19300
583351,/,43679,57692
583352,/,43679,114795
583353,/,43679,47810
583354,/,43679,44051
583355,/,43679,123296
583356,/,43679,39987
583357,/,43773,38027
583358,/,44249,53746
583359,/,44331,30958
583360,/,44948,57572
583361,/,44948,48533
583362,/,44948,41281
583363,/,44948,33343
583364,/,44948,51774
583365,/,44948,46209
583366,/,44948,34405
583367,/,44948,37904
583368,/,44948,128993
583369,/,44948,130396
583370,/,45458,119334
583371,/,45458,130221
583372,/,45458,33057
583373,/,45562,52878
583374,/,45562,36136
583375,/,45562,43910
583376,/,45562,35103
583377,/,45610,22572
583378,/,46826,110617
583379,/,46885,103221
583380,/,47334,44394
583381,/,47334,45730
583382,/,47334,51826
583383,/,47334,100107
583384,/,47334,123101
583385,/,47334,100372
583386,/,47334,38881
583387,/,47444,45273
583388,/,47444,54918
583389,/,47444,29698
583390,/,47444,24497
583391,/,48708,22629
583392,/,51366,46852
583393,/,49414,120935
583394,/,49705,27608
583395,/,49787,25766
583396,/,50369,42152
583397,/,50369,42373
583398,/,50369,51661
583399,/,50369,39882
583400,/,50369,45329
583401,/,50369,46344
583402,/,50369,40497
583403,/,50369,109918
583404,/,50369,49591
583405,/,50369,55086
583406,/,50369,121179
583407,/,50369,36742
583408,/,50731,48565
583409,/,50731,35572
583410,/,50731,30470
583411,/,50731,114678
583412,/,50731,57948
583413,/,50731,128057
583414,/,51016,24732
583415,/,51016,24733
583416,/,51353,52875
583417,/,51706,55713
583418,/,51952,42266
583419,/,52097,36924
583420,/,52097,21627
583421,/,52097,98147
583422,/,52151,100393
583423,/,52212,34023
583424,/,53509,37795
583425,/,53509,20939
583426,/,53509,30737
583427,/,53509,98366
583428,/,53509,100121
583429,/,53689,53055
583430,/,54147,47171
583431,/,54147,41491
583432,/,54147,98296
583433,/,54147,56353
583434,/,54147,33597
583435,/,115479,57603
583436,/,115479,52239
583437,/,115479,38040
583438,/,115479,49423
583439,/,115479,48082
583440,/,115479,126627
583441,/,115479,38082
583442,/,54772,38410
583443,/,54863,123176
583444,/,55063,128700
583445,/,55186,129089
583446,/,55279,115752
583447,/,55397,107936
583448,/,55428,24218
583449,/,55661,106250
583450,/,55661,24433
583451,/,100714,114678
583452,/,100714,57948
583453,/,100714,128057
583454,/,56689,52832
583456,/,56689,21620
583457,/,56689,57574
583458,/,56689,22654
583459,/,56689,49610
583460,/,56689,25479
583461,/,56689,25939
583462,/,56689,28321
583463,/,56689,124714
583464,/,56689,51368
583465,/,56689,129091
583466,/,56709,127458
583467,/,57241,24922
583468,/,57316,19288
583469,/,57374,130104
583470,/,57374,29471
583471,/,57689,50611
583472,/,57839,51835
583473,/,97809,49015
583474,/,58006,19692
583475,/,58006,41230
583476,/,58058,131690
583477,/,58058,41786
583478,/,58316,49156
583479,/,58316,26895
583480,/,58330,114304
583481,/,58334,107322
583482,/,58334,98367
583483,/,58334,121433
583484,/,132547,132999
583485,/,132547,132645
583486,/,58368,20562
583487,/,58368,97809
583488,/,58380,122896
583489,/,58384,31354
583490,/,58392,98603
583491,/,25025,27453
583492,/,131805,19529
583493,/,44948,41747
583494,/,27574,129266
583495,/,25620,122901
583496,/,28037,24450
583497,/,131514,25500
583498,/,128781,21638
583499,/,125574,22352
583500,/,58408,98925
583501,/,40715,21286
583502,/,132705,132881
583503,/,28121,26277
583504,/,27538,21639
583505,/,133194,57183
583506,/,25080,23922
583507,/,25240,21233
583508,/,132718,132476
583509,/,27764,28488
583510,/,22497,21683
583511,/,24257,21082
583512,/,27967,22965
583513,/,25068,21193
583514,/,58085,132737
583515,/,47165,22855
583516,/,112648,112646
583517,/,20562,20563
583518,/,57156,20015
583519,/,24902,29449
583520,/,27276,21588
583521,/,19280,22996
583522,/,45281,19359
583523,/,23546,22810
583524,/,19957,20020
583525,/,111372,26715
583526,/,122121,58079
583527,/,45281,25422
583528,/,58408,100086
583529,/,25341,132360
583530,/,23407,22146
583531,/,39417,23002
583532,/,20270,20249
583533,/,132550,132450
583534,/,132575,105517
583535,/,24718,27450
583536,/,25825,23101
583537,/,23310,22514
583538,/,22663,128215
583539,/,25023,22236
583540,/,122058,21267
583541,/,34240,114187
583542,/,23639,42476
583543,/,122121,23120
583544,/,20264,41186
583545,/,23738,24214
583546,/,27575,45296
583547,/,23438,27786
583548,/,27270,19173
583549,/,20363,124615
583550,/,39571,23085
583551,/,25728,19987
583552,/,28202,24473
583553,/,26556,19828
583554,/,27433,25940
583555,/,123621,32380
583556,/,27978,115148
583557,/,26187,122550
583558,/,21073,113581
583559,/,98423,23105
583560,/,24725,58069
583561,/,132575,132774
583562,/,132609,132389
583563,/,27342,26821
583564,/,25178,19806
583565,/,109331,38681
583566,/,28069,98029
583567,/,98423,132471
583568,/,57689,26822
583569,/,27764,57467
583570,/,116499,39431
583571,/,28037,27490
583572,/,122121,23971
583573,/,34613,28101
583574,/,27358,114643
583575,/,22497,21405
583576,/,56397,22922
583577,/,51016,30944
583578,/,23841,19123
583579,/,132491,132628
583580,/,27666,19181
583582,/,27726,30873
583583,/,57539,23946
583584,/,27919,19194
583585,/,27225,19169
583586,/,22706,40023
583587,/,120486,97646
583588,/,57539,48904
583589,/,25977,20000
583590,/,26392,26789
583591,/,35343,58096
583592,/,45281,39728
583593,/,52242,109509
583594,/,20832,98881
583595,/,125240,57960
583596,/,28037,24405
583597,/,26285,22330
583598,/,23407,22801
583599,/,106705,23053
583600,/,26071,132337
583601,/,27285,19175
583602,/,27421,24321
583603,/,122121,21270
583604,/,25392,50334
583605,/,31917,122975
583606,/,26353,26378
583607,/,22277,107203
583608,/,20970,23034
583609,/,58006,39417
583610,/,27628,26835
583611,/,23387,24181
583612,/,25401,19432
583613,/,45498,54586
583614,/,27168,22367
583615,/,19433,19434
583616,/,27225,23160
583617,/,25310,52747
583618,/,26051,52104
583619,/,97513,105174
583620,/,47165,23920
583621,/,132540,132510
583622,/,56481,42207
583623,/,27276,25933
583624,/,132575,132324
583625,/,99155,128302
583626,/,21208,19228
583627,/,26958,125957
583628,/,23629,54087
583629,/,23734,19353
583630,/,26285,20010
583631,/,27726,25949
583632,/,132623,120585
583633,/,55789,19211
583634,/,23971,19361
583635,/,22731,124815
583636,/,23310,49658
583637,/,25353,22268
583638,/,26115,22312
583639,/,115148,24447
583640,/,25826,23948
583641,/,116034,99244
583642,/,41558,100125
583643,/,34613,22478
583644,/,28019,26849
583645,/,25509,99674
583646,/,27772,22451
583647,/,36116,35331
583648,/,21881,52176
583649,/,23359,21449
583650,/,25341,24232
583651,/,132614,132729
583652,/,25388,22282
583653,/,27764,21690
583654,/,20991,22081
583655,/,26909,24499
583656,/,28079,132702
583657,/,132575,132531
583658,/,132747,132536
583659,/,132550,132310
583660,/,27538,19509
583661,/,19692,19434
583662,/,133194,58361
583663,/,27772,19182
583664,/,37299,55874
583665,/,25217,58108
583666,/,25341,100374
583667,/,57787,44942
583668,/,23360,22135
583669,/,22893,99155
583670,/,27978,26271
583671,/,115976,22193
583672,/,41566,36163
583673,/,26077,23123
583674,/,28037,25958
583675,/,118181,21222
583676,/,28037,22974
583677,/,25298,19421
583678,/,28182,125427
583679,/,132746,21697
583680,/,25049,57819
583681,/,21074,21063
583682,/,57787,122019
583683,/,28037,22465
583684,/,27421,22419
583685,/,26289,113318
583686,/,28496,22627
583687,/,26596,44454
583688,/,25825,23945
583689,/,126995,107937
583690,/,27772,27486
583691,/,21881,21889
583692,/,132576,132194
583693,/,28132,21751
583694,/,27421,21622
583695,/,27070,22361
583696,/,26115,20003
583697,/,20970,27575
583698,/,50256,24289
583699,/,25358,25364
583700,/,25030,128354
583701,/,47165,36644
583702,/,28121,26480
583703,/,27772,21686
583704,/,27772,20237
583705,/,23369,21455
583706,/,26412,39202
583708,/,24845,21164
583709,/,27764,26842
583710,/,25735,31534
583711,/,27276,107959
583712,/,26519,23997
583713,/,132544,132772
583714,/,22580,19302
583715,/,32092,21323
583716,/,25080,21194
583717,/,132608,132176
583718,/,106705,26683
583719,/,132718,132527
583720,/,46457,57797
583721,/,27168,121460
583722,/,132718,132638
583723,/,25178,21221
583724,/,27740,24417
583725,/,98719,114304
583726,/,22893,19771
583727,/,27666,22443
583728,/,132999,98816
583729,/,58085,44857
583730,/,24735,133109
583731,/,27394,45842
583732,/,25023,22850
583733,/,58006,102181
583734,/,22076,106878
583735,/,22730,22115
583736,/,28167,28166
583737,/,58380,19141
583738,/,20970,26658
583739,/,28690,31725
583740,/,108401,40334
583741,/,23310,20926
583742,/,28167,123813
583743,/,132472,132777
583744,/,27070,31917
583745,/,36629,128210
583746,/,36373,132215
583747,/,46514,22380
583748,/,27225,24292
583749,/,24802,22550
583750,/,19692,21040
583751,/,25825,26528
583752,/,132589,132524
583753,/,132718,132678
583754,/,45490,46017
583755,/,27664,21660
583756,/,21073,47321
583757,/,26884,24396
583758,/,22731,26345
583759,/,23943,113183
583760,/,27070,24273
583761,/,24508,124936
583762,/,21208,24056
583763,/,45498,24185
583764,/,23369,24177
583765,/,25603,21766
583766,/,25268,52206
583767,/,26712,124875
583768,/,26285,21284
583769,/,132742,132266
583770,/,20970,24040
583771,/,111955,21514
583772,/,122121,58325
583773,/,24998,21173
583774,/,25080,19406
583775,/,38024,22343
583776,/,129224,54236
583777,/,28183,28347
583778,/,26393,100191
583779,/,22751,25861
583780,/,26519,25597
583781,/,19957,132248
583782,/,58380,19433
583783,/,23310,21438
583784,/,27781,25950
583785,/,132550,116446
583786,/,19112,53399
583787,/,19119,39188
583788,/,19119,34180
583789,/,19124,43027
583790,/,19127,36336
583791,/,19127,45879
583792,/,19130,101391
583793,/,19132,101395
583794,/,19134,101402
583795,/,19139,39078
583796,/,132176,101411
583797,/,132177,51972
583798,/,132177,56367
583799,/,132177,101414
583800,/,19151,101417
583801,/,19153,101428
583802,/,19154,54093
583803,/,19159,29057
583804,/,19160,101432
583805,/,19164,57127
583806,/,19173,43692
583807,/,19173,19172
583808,/,19181,97493
583809,/,19181,97494
583810,/,19182,58259
583811,/,19183,19184
583812,/,19185,101465
583813,/,19194,19189
583814,/,132178,101472
583815,/,132178,40566
583816,/,19202,101500
583817,/,19202,101502
583818,/,19204,101487
583819,/,19211,101495
583820,/,19228,32391
583821,/,19230,41203
583822,/,19239,101534
583823,/,19244,101540
583824,/,19247,101543
583825,/,19290,101635
583826,/,19291,101636
583827,/,19291,47006
583828,/,19293,101637
583829,/,19296,101646
583830,/,19307,30018
583831,/,19353,101722
583832,/,132187,101724
583834,/,19359,57418
583835,/,19359,101730
583836,/,19360,101664
583837,/,19393,56241
583838,/,19399,49270
583839,/,19414,101807
583840,/,19420,101809
583841,/,19426,42512
583842,/,19440,19437
583843,/,19440,19439
583844,/,19446,28960
583845,/,19524,29127
583846,/,19554,101922
583847,/,19561,50337
583848,/,132219,101960
583849,/,19602,44000
583850,/,19620,102016
583851,/,19621,102020
583852,/,19654,19649
583853,/,19654,19653
583854,/,19664,19270
583855,/,19664,102047
583856,/,19692,132157
583857,/,19692,31867
583858,/,132233,102219
583859,/,19739,19737
583860,/,19771,102294
583861,/,19771,102304
583862,/,19806,102367
583863,/,132241,102487
583864,/,19863,19869
583865,/,19863,19944
583866,/,19871,39914
583867,/,19884,19882
583868,/,19946,102758
583869,/,19946,102761
583870,/,19946,19951
583871,/,19987,102864
583872,/,19989,19985
583873,/,97647,56437
583874,/,20003,20007
583875,/,20010,102890
583876,/,20020,31813
583877,/,20070,20068
583878,/,20087,20092
583879,/,20110,45112
583880,/,20112,102939
583881,/,20112,102950
583882,/,20112,40298
583883,/,20120,31787
583884,/,20123,53621
583885,/,132258,103191
583886,/,20160,103189
583887,/,20169,35284
583888,/,20222,20221
583889,/,20228,20219
583890,/,20237,55814
583891,/,20237,51775
583892,/,20264,97718
583893,/,20264,103348
583894,/,20268,19131
583895,/,20268,101394
583896,/,20270,20281
583897,/,20279,103360
583898,/,20292,30279
583899,/,20292,46883
583900,/,132274,41254
583901,/,132274,103439
583902,/,20326,103351
583903,/,20326,20334
583904,/,20356,33888
583905,/,20430,103630
583906,/,20430,103633
583907,/,20430,32917
583908,/,20430,49050
583909,/,20448,103727
583910,/,20480,41131
583911,/,20514,103969
583912,/,20520,58064
583913,/,20527,32342
583914,/,20643,104225
583915,/,20643,97826
583916,/,20643,58374
583917,/,20643,26300
583918,/,20681,104315
583919,/,20715,52528
583920,/,20728,46289
583921,/,132292,45360
583922,/,132292,104472
583923,/,20787,104520
583924,/,20787,20785
583925,/,20800,104558
583926,/,20822,20834
583927,/,20822,39702
583928,/,20832,39361
583929,/,20832,104635
583930,/,20891,31562
583931,/,20891,105066
583932,/,20895,104874
583933,/,20907,104902
583934,/,20913,48299
583935,/,20913,20917
583936,/,20920,104930
583937,/,20926,104932
583938,/,20926,20931
583939,/,20926,104963
583940,/,20928,32354
583941,/,20930,55504
583942,/,20944,105002
583943,/,20959,105034
583944,/,20980,40549
583945,/,20997,21002
583946,/,21058,105279
583947,/,21063,56190
583948,/,21063,105294
583949,/,21073,24050
583950,/,97929,56427
583951,/,97929,97926
583952,/,97930,105337
583953,/,97930,21960
583954,/,21132,21131
583955,/,21144,105445
583956,/,21160,45884
583957,/,132314,105460
583958,/,132324,34586
583960,/,21221,97947
583961,/,21222,105555
583962,/,21233,21230
583963,/,21233,105563
583964,/,132334,105581
583965,/,21263,21259
583966,/,21270,37819
583967,/,21270,51622
583968,/,21274,105621
583969,/,21284,105646
583970,/,21284,31002
583971,/,21284,105647
583972,/,21335,21359
583973,/,21368,105743
583974,/,21408,105823
583975,/,21416,56152
583976,/,21416,48622
583977,/,21416,105823
583978,/,21422,97977
583979,/,21422,47142
583980,/,21429,97979
583981,/,21442,49995
583982,/,21442,97982
583983,/,21446,97983
583984,/,21455,40360
583985,/,21455,21454
583986,/,132345,32047
583987,/,21471,48799
583988,/,21472,58253
583989,/,21485,21488
583990,/,132351,105945
583991,/,21509,97990
583992,/,21509,105942
583993,/,21509,50045
583994,/,21509,105944
583995,/,21514,21512
583996,/,21515,53403
583997,/,21515,105953
583998,/,132360,105672
583999,/,21524,35206
584000,/,21528,105991
584001,/,21534,105999
584002,/,21554,106020
584003,/,21554,32400
584004,/,132370,45714
584005,/,21588,106062
584006,/,21600,21602
584007,/,132374,35286
584008,/,21612,45373
584009,/,21620,21619
584010,/,21622,106107
584011,/,21639,106130
584012,/,21639,106132
584013,/,21650,21659
584014,/,21660,21663
584015,/,21672,21663
584016,/,21672,21678
584017,/,21680,55368
584018,/,21680,106201
584019,/,21680,32181
584020,/,21683,106206
584021,/,21683,50981
584022,/,21686,21682
584023,/,21734,21732
584024,/,21734,39899
584025,/,21734,106272
584026,/,21751,106288
584027,/,21776,106334
584028,/,21776,40731
584029,/,21776,21775
584030,/,21781,97914
584031,/,21781,39679
584032,/,21874,21876
584033,/,21874,98903
584034,/,21874,113732
584035,/,21874,24077
584036,/,21881,106507
584037,/,21905,106548
584038,/,21921,21912
584039,/,21921,35157
584040,/,21921,55435
584041,/,21921,106577
584042,/,21969,21968
584043,/,132396,50818
584044,/,132396,98068
584045,/,21993,21985
584046,/,21993,36518
584047,/,22031,22032
584048,/,22062,106885
584049,/,22067,22094
584050,/,22073,22074
584051,/,22114,56325
584052,/,22114,28738
584053,/,22115,44252
584054,/,22115,42072
584055,/,22115,32801
584056,/,22125,106985
584057,/,22128,28315
584058,/,22135,22138
584059,/,22135,51057
584060,/,22147,107016
584061,/,132401,41833
584062,/,22179,48126
584063,/,22193,22190
584064,/,22202,48072
584065,/,22202,34498
584066,/,22207,45090
584067,/,22262,30549
584068,/,22262,107180
584069,/,22298,56867
584070,/,22298,107306
584071,/,22310,47510
584072,/,22312,53565
584073,/,22312,30084
584074,/,132420,107284
584075,/,132420,38558
584076,/,132420,39265
584077,/,132420,39790
584078,/,22334,107292
584079,/,22344,54293
584080,/,22344,107315
584081,/,22344,47212
584082,/,22354,50367
584083,/,22361,52115
584084,/,22395,22389
584086,/,22433,107414
584087,/,22443,107407
584088,/,22444,107418
584089,/,22447,107420
584090,/,22451,107422
584091,/,132428,35936
584092,/,22469,107446
584093,/,22478,53381
584094,/,22497,22495
584095,/,22497,107591
584096,/,22507,107600
584097,/,22514,22510
584098,/,22514,34287
584099,/,22514,107666
584100,/,22523,38077
584101,/,132434,44599
584102,/,132434,107650
584103,/,22547,98172
584104,/,22547,98173
584105,/,22547,107672
584106,/,22573,107759
584107,/,22573,107811
584108,/,22573,36396
584109,/,22579,107784
584110,/,22586,107806
584111,/,22600,107846
584112,/,22603,107901
584113,/,22614,107868
584114,/,22647,57050
584115,/,22663,108042
584116,/,22663,22664
584117,/,22663,108051
584118,/,22663,98223
584119,/,22674,108071
584120,/,22677,34165
584121,/,22677,106808
584122,/,22678,98229
584123,/,22678,98230
584124,/,22678,108082
584125,/,22678,108083
584126,/,22678,30851
584127,/,22678,108086
584128,/,22678,22684
584129,/,22690,98232
584130,/,22690,108117
584131,/,132444,98240
584132,/,22726,108245
584133,/,22726,108249
584134,/,22726,108251
584135,/,22730,108269
584136,/,22742,57450
584138,/,138812,108467
584139,/,138812,109353
584140,/,22789,40226
584141,/,22795,98288
584142,/,22795,98289
584143,/,22795,108507
584144,/,22795,98287
584145,/,22801,108542
584146,/,132446,108498
584147,/,132446,50042
584148,/,22810,22812
584149,/,22820,108602
584150,/,22827,108650
584151,/,22827,98305
584152,/,22827,108697
584153,/,132450,108729
584154,/,132450,108730
584155,/,132450,31243
584156,/,132450,22830
584157,/,22835,108753
584158,/,22847,98327
584159,/,22847,44987
584160,/,22855,22853
584161,/,22855,37599
584162,/,22858,98324
584163,/,22858,55182
584164,/,22858,108875
584165,/,22858,108878
584166,/,22863,108840
584167,/,22919,98360
584168,/,22934,109272
584169,/,22979,109408
584170,/,22984,109418
584171,/,22985,45124
584172,/,22991,109455
584173,/,23005,109554
584174,/,23007,109564
584175,/,23014,109594
584176,/,23014,29638
584177,/,23018,109646
584178,/,23047,109706
584179,/,23047,109709
584180,/,23053,109728
584181,/,23053,109730
584182,/,23053,98397
584183,/,23061,109768
584184,/,23061,98406
584185,/,23068,39031
584186,/,23070,109812
584187,/,132468,44675
584188,/,23076,22995
584189,/,23076,23078
584190,/,23084,109764
584191,/,23084,109766
584192,/,23101,109997
584193,/,23102,34168
584194,/,132472,23107
584195,/,132472,29781
584196,/,23115,98963
584197,/,23120,43813
584198,/,23120,32435
584199,/,23123,98432
584200,/,23123,109952
584201,/,23123,53130
584202,/,23139,23138
584203,/,132476,110041
584204,/,23158,42420
584205,/,23185,110145
584206,/,23185,30049
584207,/,23193,53164
584208,/,23195,110171
584209,/,23223,29797
584210,/,23223,110330
584137,/,138812,22773
584212,/,23223,126846
584213,/,23237,98481
584214,/,23237,110324
584215,/,23237,47952
584216,/,23237,110330
584217,/,23237,110331
584218,/,23237,42353
584219,/,23237,45043
584220,/,23237,23240
584221,/,23239,110327
584222,/,23239,110330
584223,/,23239,42353
584224,/,132550,116448
584225,/,132550,116449
584226,/,132550,99281
584227,/,132550,116504
584228,/,24774,99290
584229,/,24774,24777
584230,/,132564,99382
584231,/,24975,32283
584232,/,132566,54855
584233,/,132566,117232
584234,/,132566,117229
584235,/,132481,110364
584236,/,132481,110370
584237,/,23259,110419
584238,/,23264,110426
584239,/,23283,48285
584240,/,23310,98526
584241,/,23310,110586
584242,/,23320,98527
584243,/,23328,110604
584244,/,23328,110605
584245,/,23349,28675
584246,/,23358,42986
584247,/,23358,110726
584248,/,23358,38682
584249,/,23358,34004
584250,/,23359,110707
584251,/,23379,98548
584252,/,23379,23389
584253,/,23387,110767
584254,/,23387,110768
584255,/,23390,23393
584256,/,23390,98559
584257,/,23390,98560
584258,/,23390,49734
584259,/,23390,110817
584260,/,23391,110809
584261,/,132552,44504
584262,/,24790,58262
584263,/,24790,57691
584264,/,24790,116685
584265,/,24794,99299
584266,/,24810,99312
584267,/,24810,116682
584268,/,24843,99328
584269,/,24843,116789
584270,/,24849,99329
584271,/,24849,24853
584272,/,24875,99339
584273,/,24875,116881
584274,/,24875,45544
584275,/,99350,116962
584276,/,24902,117011
584277,/,24910,116950
584278,/,23398,98563
584279,/,23398,46837
584280,/,23402,110851
584281,/,23407,98566
584282,/,23407,110859
584283,/,23407,53118
584284,/,23407,110880
584285,/,23407,42805
584286,/,23414,54040
584287,/,23414,111034
584288,/,23414,111039
584289,/,23414,111042
584290,/,132487,23230
584291,/,132487,23254
584292,/,132487,110377
